title,summary,free,genre,installs,ratings,price,size,contentRating,reviews,released,adSupported,sale,score,similarApps,version
Virtual Nigeria,We doing it ourselves,True,Entertainment,1+,,0.0,7.5M,Rated for 3+,0.0,"Nov 2, 2020",,False,0.0,"['com.gidimo', 'com.univasa.provider', 'com.callphoneng.airvend', 'com.transsnet.palmpay', 'ng.bytelabs.watu']",1.0
Virtual Nigeria,We doing it ourselves,True,Entertainment,1+,,0.0,7.5M,Rated for 3+,0.0,"Nov 2, 2020",,False,0.0,"['com.gidimo', 'com.univasa.provider', 'com.callphoneng.airvend', 'com.transsnet.palmpay', 'ng.bytelabs.watu']",1.0
Teni Music App,Everything you need to know about Teni.,True,Entertainment,"1,000+",6.0,0.0,8.6M,Rated for 3+,2.0,"Jul 23, 2020",True,False,4.8333335,['com.Timaya.bestsongs'],9.8
Radio FM Nigeria,Listen to all radio stations from Nigeria with Radio FM Nigeria!,True,Music & Audio,"50,000+",838.0,0.0,8.2M,Rated for 3+,512.0,"May 3, 2017",True,False,4.46,"['com.radiolight.nigeria', 'com.appmind.radios.ng', 'com.allaboutradio.radiofmsingapore', 'com.peacefmonline.admin.peacefm', 'com.audionowdigital.player.freshfm']",8.6
Radio Nigeria - FM Radio and Online Radio,Listen to radio online: 150 Nigeria radio stations. FM radio live stream.,True,Music & Audio,"100,000+",2314.0,0.0,14M,Rated for 12+,1187.0,"Oct 27, 2015",True,False,4.579399,"['com.radiolight.nigeria', 'com.bbcnews.hausa.player', 'ma.safe.bnnigeria', 'com.zenomedia.player.radiobiafra', 'org.equalaccess.arewa24']",2.4.2
Fresh FM Nigeria,Keeping you fresh all day...,True,Music & Audio,"50,000+",1147.0,0.0,45M,Rated for 3+,497.0,"Feb 23, 2017",True,False,4.4035087,"['com.hymnaryapps.melodies_of_praise', 'com.peacefmonline.admin.peacefm', 'com.mogparadio.radio', 'com.lfcww.cits', 'com.transsnet.more.radio']",4.5.2
Radio Biafra,in Defence of Freedom,True,Music & Audio,"50,000+",1573.0,0.0,43M,Rated for 3+,1004.0,"Jan 22, 2019",True,False,4.6751595,"['naijanews.app', 'com.nigeria.news', 'com.hymnaryapps.melodies_of_praise', 'org.dclm.live', 'com.nigeria.newspapers.rss']",4.5.2
Nigeria News | Latest News on NaijaNews.com,"🇳🇬 Download, read the latest Nigeria and world news app 🇳🇬",True,News & Magazines,"50,000+",183.0,0.0,11M,Rated for 3+,112.0,"Dec 15, 2018",True,False,4.38,"['com.nigeria.news', 'com.naij.android', 'com.nigeria.newspapers.rss', 'ma.safe.bnnigeria', 'nigerian.systemsbase.newspapers.newspaper']",2.0.5
Diamond 88.7 FM - Ilorin,Get quick updates on relevant happenings on Diamond FM radio station Ilorin. ,True,Entertainment,500+,9.0,0.0,8.3M,Rated for 3+,3.0,"Feb 22, 2021",,False,5.0,"['com.transsnet.more.radio', 'com.hymnals.sourcecodings.cshymns', 'com.hymnaryapps.melodies_of_praise', 'com.ecodia.android.hymnlyrics.hymnlyricsfree_hausa', 'com.appmind.radios.ng']",1.0.4
BBNaija App Live TV App 2021 I Fans App,The #1 UNOFFICIAL BBNaija 2021 Fan App,True,Entertainment,"100,000+",351.0,0.0,16M,Rated for 3+,181.0,"Jul 21, 2020",True,False,4.3980584,"['com.dstv.mygotv', 'com.dstv.mydstv', 'com.tulix.viewsatdroidtab', 'com.supersport.android.phone', 'com.dstvmobile.android']",6.0.0.3
Latest Nigerian Movies 2021 | Nollywood Movies App,The No #1 App  for Latest Nigerian Movies 2021 | Nollywood Movies App,True,Entertainment,"10,000+",33.0,0.0,17M,Rated for 12+,14.0,"Oct 10, 2020",True,False,3.969697,"['com.irokotv', 'com.enprohsoft.app.nevadabridgetv', 'com.tulix.viewsatdroidtab']",2.0
Nigerian Newspapers App | Latest News App Offline,Your No 1. Nigerian Newspapers App ! | Latest News for Free (Offline),True,News & Magazines,"1,000+",19.0,0.0,17M,Rated for 3+,9.0,"Jul 17, 2020",True,False,4.736842,"['com.nigeria.newspapers.rss', 'com.nigeria.news', 'nigerian.systemsbase.newspapers.newspaper', 'com.marfeel.cherokee.index.www.premiumtimesng.com', 'naijanews.app']",1.0.2
TVC News,First with Breaking News,True,News & Magazines,"100,000+",928.0,0.0,13M,Rated for 3+,342.0,"Mar 27, 2017",,False,4.188119,"['com.audionowdigital.player.channels24', 'com.channelstv.channels.mobile', 'com.iqjoy.ayoad.arisetv', 'com.naij.android', 'naijanews.app']",43.0.3
ChannelsTV Mobile for Androids,Channels Mobile for Androids brings the news even closer to your fingertips.,True,News & Magazines,"1,000,000+",8858.0,0.0,3.7M,Rated for 3+,2762.0,"Dec 31, 2012",True,False,4.326944999999999,"['com.audionowdigital.player.channels24', 'com.app.thrilliantnigeriatvc', 'com.iqjoy.ayoad.arisetv', 'com.naij.android', 'com.npfltv.tv2u']",3.0.1
Channels 24,The Official Channels 24 App,True,News & Magazines,"100,000+",2014.0,0.0,7.4M,Rated for 12+,703.0,"Aug 2, 2016",True,False,4.467662000000001,"['com.channelstv.channels.mobile', 'com.app.thrilliantnigeriatvc', 'com.iqjoy.ayoad.arisetv', 'punchmobile.punchng', 'naijanews.app']",4.4.6
Arise TV,ARISE NEWS is an international television news channel,True,News & Magazines,"10,000+",91.0,0.0,11M,Rated for 3+,46.0,"Jul 15, 2019",,False,4.373626,"['com.audionowdigital.player.channels24', 'com.app.thrilliantnigeriatvc', 'com.channelstv.channels.mobile', 'naijanews.app', 'com.nigeria.newspapers.rss']",Arise TV v.1.9
Arise TV,ARISE NEWS is an international television news channel,True,News & Magazines,"10,000+",91.0,0.0,11M,Rated for 3+,46.0,"Jul 15, 2019",,False,4.373626,"['com.audionowdigital.player.channels24', 'com.app.thrilliantnigeriatvc', 'com.channelstv.channels.mobile', 'naijanews.app', 'com.nigeria.newspapers.rss']",Arise TV v.1.9
Arise TV,ARISE NEWS is an international television news channel,True,News & Magazines,"10,000+",91.0,0.0,11M,Rated for 3+,46.0,"Jul 15, 2019",,False,4.373626,"['com.audionowdigital.player.channels24', 'com.app.thrilliantnigeriatvc', 'com.channelstv.channels.mobile', 'naijanews.app', 'com.nigeria.newspapers.rss']",Arise TV v.1.9
MAX FM,Your Hits Music Station,True,Music & Audio,"5,000+",61.0,0.0,28M,Rated for 3+,32.0,"Jul 31, 2018",,False,4.5737705,"['com.musictime.android', 'max.air.app', 'com.app.thrilliantnigeriatvc', 'com.scholarly.putme.nda', 'com.ntslive.ntsradio']",0.0.6
123 MOVIES NIGERIA MOVIES,NIGERIA MOVIES,True,Entertainment,500+,,0.0,6.3M,Rated for 3+,0.0,"Oct 2, 2020",True,False,0.0,,8
LATEST NIGERIAN MOVIES 2020 - AFRICAN MOVIES APP,2020  AFRICAN MOVIES,True,Entertainment,"5,000+",23.0,0.0,6.4M,Rated for 3+,10.0,"Oct 1, 2020",True,False,4.347826,,8
24 HOURS MOVIES LATEST NIGERIAN NOLLYWOOD MOVIES,Latest African Movies,True,Entertainment,"5,000+",23.0,0.0,5.9M,Rated for 3+,16.0,"Sep 18, 2020",True,False,3.7391305,,19
NOLLYWOODTV SERIES,NEW Nollywood Nigerian SERIES,True,Entertainment,"10,000+",70.0,0.0,6.4M,Rated for 3+,28.0,"Sep 22, 2020",True,False,3.7571428,['com.irokotv'],36
Aki & Pawpaw Nigerian Movies - Old and New Movies,The Best App of Aki and Pawpaw Movies,True,Entertainment,"10,000+",100.0,0.0,9.3M,Rated for 3+,38.0,"Feb 15, 2021",True,False,4.01,"['com.dstv.mygotv', 'ng.jiji.app']",9.8
Nigerian Movie WORLD | Watch All Nigerian Videos,Nigerian Movie WORLD Includes Movies Dramas And Songs And Funny Videos.,True,Entertainment,"100,000+",1208.0,0.0,19M,Rated for 3+,835.0,"Jul 19, 2019",True,False,4.300813,"['com.irokotv', 'com.showmax.app', 'com.tulix.viewsatdroidtab', 'com.dstv.mygotv', 'tv.africa.streaming']",15.0
Nigerian Movies: Latest Nollywood Movies 2020,Latest Nollywood Films. Enjoy the best nigerians films.,True,Entertainment,"10,000+",70.0,0.0,6.1M,Rated for 12+,25.0,"Feb 4, 2020",True,False,4.071429,['com.irokotv'],2.0.2
Nigerian Comedy Sound Effects,Nigerian comedy sounds and audio memes for content creators and skit makers.,True,Entertainment,"10,000+",316.0,0.0,17M,Rated for 16+,183.0,"Dec 14, 2020",True,False,4.05,"['com.vskit.lite', 'com.hdictionary.yo', 'com.mobobi.yorubaproverbs']",2.0-NS
Nollywood Hd Movies: Ihe nkiri Naijiria,It contains Nigerian movies.,True,Entertainment,"1,000+",,0.0,7.7M,Rated for 3+,0.0,"Jun 27, 2019",True,False,0.0,,1.0
Mama Africa - African Movies App,"Nollywood Movies, Latest Nollywood Movies, Ghallywood Movies",True,Entertainment,500+,,0.0,6.3M,Rated for 3+,0.0,"Sep 27, 2020",True,False,0.0,,8
African Movie 2020,A Must Watch African Movie 2020,True,Entertainment,500+,,0.0,6.4M,Rated for 3+,0.0,"Sep 24, 2020",True,False,0.0,"['com.lb2', 'com.vworkapp.android']",8
Nollywood Pictures TV App,Enjoy the Best online Nigerian Nollywood Movies Video for free.,True,Entertainment,"1,000+",10.0,0.0,7.8M,Rated for 3+,5.0,"Apr 16, 2020",True,False,3.9,['nz.govt.mfat.auhandbook'],18
"Nigeria Movies, News,TV, Radio,Comedy by evendor","The App showcases various Nigeria Content like Movies,News,TV,Radio,Comedy etc",True,Entertainment,100+,,0.0,1.3M,Rated for 3+,0.0,"Jun 20, 2020",True,False,0.0,"['com.tulix.viewsatdroidtab', 'tbn_mobile.android', 'com.irokotv', 'com.channelstv.channels.mobile']",1.0
Hausa Movies Nigeria,"Hausa Movies Nigeria, is a free mobile application.",True,Entertainment,"1,000+",7.0,0.0,15M,Rated for 12+,4.0,"Aug 25, 2018",True,False,4.285714,"['com.nigeria.news', 'en.yo.bestdict']",1.0
Mark Angel Comedy,Enjoy the Best online Nigerian comedy Funny  Video  for free.,True,Entertainment,"1,000+",7.0,0.0,7.4M,Rated for 3+,3.0,"Apr 10, 2020",True,False,4.857143,,18
Nigeria Best Forum App,"Stay abreast of the latest Nigerian news, diaries, events and gist on NBF",True,Entertainment,5+,,0.0,Varies with device,Rated for 12+,,,True,False,,"['com.enprohsoft.app.nevadabridgetv', 'com.gidimo', 'com.xapit.app', 'com.tulix.viewsatdroidtab', 'com.channelstv.channels.mobile']",Varies with device
NAIJALOADED MOBILE APP,"Official Naijaloaded app, No1 best music and Entertainment entertaining app",True,Entertainment,"5,000+",60.0,0.0,9.7M,Rated for 12+,28.0,"Jul 28, 2020",True,False,4.3166666,"['com.gidimo', 'com.giftedhands.app', 'com.enprohsoft.app.nevadabridgetv', 'com.a23labs.phaneroo']",9.8
NIGERIA DANCE TUTORIAL,Be the hottest hip hop dancer from Professional Trainers.,True,Entertainment,"1,000+",21.0,0.0,9.6M,Rated for 12+,10.0,"May 28, 2020",True,False,3.4285714999999994,['com.everdance.everdance'],9.8
Nairaland Forum App,"Nairaland Mobile App For Nigeria Latest News , gossips and Entertainment",True,Entertainment,100+,,0.0,Varies with device,Rated for 12+,,,True,False,,"['com.general.market.escrow', 'com.enprohsoft.app.nevadabridgetv', 'com.a23labs.phaneroo', 'com.abit.abitcrowd', 'com.xapit.app']",Varies with device
Naijamp,New Entertainment App,True,Entertainment,10+,,0.0,3.0M,Rated for 3+,0.0,"Oct 25, 2019",,False,0.0,"['com.imm.ceflix', 'com.marquee.mobile', 'tbn_mobile.android', 'com.npfltv.tv2u', 'com.tulix.viewsatdroidtab']",1.0
Wasa Kwakwalwa,Wannan app din yana kunshe da kacici-kacici da wasa kwakwalwa,True,Entertainment,"10,000+",21.0,0.0,8.9M,Rated for 3+,12.0,"Nov 17, 2017",True,False,4.285714,,2.9
Arewa nishadi,application din kallon fina finan hausa da indian hausa wanda babu a youtube,True,Entertainment,"50,000+",323.0,0.0,6.0M,Rated for 12+,109.0,"May 25, 2019",True,False,4.14,"['com.aaarsoftware.fassararlittafinarbaunanawawihausa', 'com.audionowdigital.player.voahausa', 'com.naij.hausa', 'com.sadiksalihu.sallah', 'com.sadiksalihu.littafinhisnulmuslim']",6.0
Hausa TV Arewa,Application din kallon fina finan hausa da wakokin Hausa wajan kallo da saukewa,True,Entertainment,"5,000+",37.0,0.0,7.7M,Rated for 3+,9.0,"Feb 5, 2020",True,False,3.7297297,"['com.audionowdigital.player.voahausa', 'com.aaarsoftware.fassararlittafinarbaunanawawihausa', 'com.naij.hausa', 'en.ha.bestdict', 'com.sadiksalihu.tsarki']",9.6
Tears of the Lonely,This Application is an African Novel written by a Nigerian writer Ayo Oyeku.,True,Entertainment,"10,000+",41.0,0.0,1.2M,Rated for 3+,21.0,"Jul 16, 2017",,False,3.9512196,"['com.novel.onreading', 'com.changdu.ereader', 'com.batech.aio_ebooks', 'com.inkitt.android.neo', 'com.jr.cdxs.ereader']",2.0
Sababbin Wakokin Hausa,Ku saurari sababbin Wakokin Hausa offline,True,Entertainment,"50,000+",99.0,0.0,39M,Rated for 3+,36.0,"Dec 19, 2018",True,False,4.3939395,['com.naij.hausa'],1.1
Tsofaffin Wakokin Hausa,Saurari dadadan wakokin Hausa na Da.,True,Music & Audio,"100,000+",229.0,0.0,51M,Rated for 3+,73.0,"Nov 25, 2017",True,False,4.6,"['com.naij.hausa', 'com.audionowdigital.player.voahausa', 'com.sadiksalihu.littafinhisnulmuslim', 'com.sadiksalihu.fassararlittafinahdhari', 'com.sadiksalihu.sallah']",1.1
TSOFAFFIN WAKOKIN HAUSA,Wannan Application ya na dauke da zababbun tsofaffin wakokin Hausa,True,Music & Audio,"10,000+",79.0,0.0,67M,Rated for 3+,17.0,"Oct 21, 2018",True,False,4.316456,"['com.ecodia.android.hymnlyrics.hymnlyricsfree_hausa', 'com.naij.hausa', 'com.sadiksalihu.tsarki', 'com.sadiksalihu.sallah', 'com.sadiksalihu.fassararlittafinahdhari']",2.0
AVO TV,150+ Free TV Channels for Africa,True,Entertainment,"100,000+",714.0,0.0,21M,Rated for 3+,379.0,"Aug 7, 2019",,False,4.582524299999999,"['com.irokotv', 'tbn_mobile.android', 'com.showmax.app', 'tv.africa.streaming', 'com.dstv.mydstv']",4.104.1
NollyLand - African Movies,"Watch Thousands of Handpicked Nigerian, Ghanaian & African Movies.",True,Entertainment,"100,000+",632.0,0.0,3.5M,Rated for 12+,172.0,"Jun 4, 2014",,False,4.06,['com.irokotv'],4.6.0
FunHub - Funny Jokes & whatsapp status saver,"Get funny Jokes, funny memes, brain teasers and whatsapp status saver",True,Entertainment,"100,000+",1034.0,0.0,14M,Rated for 12+,507.0,"Jul 3, 2018",True,False,4.009709,,3.7
Habari,"Music, Streaming, Shopping, Chat, Payments & More! Get all you need in one app.",True,Entertainment,"100,000+",803.0,0.0,57M,Rated for 12+,430.0,"Jul 23, 2018",,False,3.84,"['com.vanso.gtbankapp', 'com.capricorn.baximobile.app', 'com.zenithbank.zenithetoken', 'com.gtbank.gtworldv1', 'ai.kudi.agent']",3.1.10
IBAKATV,IBAKATV is a subscription base Video-On-Demand OTT Service,True,Entertainment,"100,000+",1960.0,0.0,Varies with device,Rated for 12+,943.0,"Nov 20, 2015",,False,3.1122448,"['com.irokotv', 'com.tulix.viewsatdroidtab', 'com.faithnow', 'com.erosnow', 'tbn_mobile.android']",Varies with device
IBAKATV,IBAKATV is a subscription base Video-On-Demand OTT Service,True,Entertainment,"100,000+",1960.0,0.0,Varies with device,Rated for 12+,943.0,"Nov 20, 2015",,False,3.1122448,"['com.irokotv', 'com.tulix.viewsatdroidtab', 'com.faithnow', 'com.erosnow', 'tbn_mobile.android']",Varies with device
Nigeria Comedy Sound Effects (Popular Sounds),The best and popular Nigeria comedy sound effects for video creators and skits,True,Entertainment,"100,000+",599.0,0.0,10M,Rated for 3+,366.0,"Aug 16, 2020",True,False,4.267327,"['com.RK.voiceover', 'com.andromania.mutevideo', 'com.mimoza.jokefaces', 'madlipz.eigenuity.com', 'com.loudly.soundtracks']",1.5
Nigeria Comedy Sound Effects (Popular Sounds),The best and popular Nigeria comedy sound effects for video creators and skits,True,Entertainment,"100,000+",599.0,0.0,10M,Rated for 3+,366.0,"Aug 16, 2020",True,False,4.267327,"['com.RK.voiceover', 'com.andromania.mutevideo', 'com.mimoza.jokefaces', 'madlipz.eigenuity.com', 'com.loudly.soundtracks']",1.5
Nigerian Comedy Sound Effects,Nigerian comedy sounds and audio memes for content creators and skit makers.,True,Entertainment,"10,000+",316.0,0.0,17M,Rated for 16+,183.0,"Dec 14, 2020",True,False,4.05,"['com.vskit.lite', 'com.hdictionary.yo', 'com.mobobi.yorubaproverbs']",2.0-NS
Sound Effects for Naija Comedy Videos & Drama,"Download Sound Effects For Nigeria Comedy Videos, Drama, Skits",True,Music & Audio,"100,000+",658.0,0.0,5.7M,Rated for 3+,404.0,"Dec 14, 2018",True,False,4.42,"['com.vskit.lite', 'com.RK.voiceover', 'com.mimoza.jokefaces', 'com.standupper']",1.4
Nigerian Comedy Video - 🇳🇬 Free Funny and Comedy,"Watch Nigerian funny, vine, and comedy videos for free.",True,Entertainment,"10,000+",51.0,0.0,4.8M,Rated for 3+,22.0,"Jan 27, 2020",,False,4.098039,,1.0.1
All Nigeria Radio Stations App - Nigeria Radio App,"Listen to All Nigeria Radio Stations FM, AM, and live Online Radio",True,Music & Audio,"10,000+",206.0,0.0,8.5M,Rated for 3+,154.0,"Aug 6, 2020",True,False,4.4059405,"['com.appmind.radios.ng', 'com.radiolight.nigeria', 'com.radiolight.kenya', 'com.transsnet.more.radio', 'com.audionowdigital.player.freshfm']",7.5
Nigerian Comedy - Basket Mouth,Watch top Nigerian comedy videos - Basket Mouth & others for free.,True,Entertainment,"10,000+",103.0,0.0,4.3M,Rated for 3+,39.0,"May 9, 2019",True,False,4.26,,1.0.3
All Naija Jokes and Comedy 2020,NO 1 JOKES AND COMEDY APP TO KEEP YOU LAUGHING.,True,Entertainment,"50,000+",161.0,0.0,3.4M,Rated for 3+,49.0,"Apr 21, 2016",True,False,3.96,"['en.yo.bestdict', 'com.hdictionary.yo', 'com.mobobi.yorubaproverbs']",1.0
Akpos Funniest Jokes Collection,"akpos jokes application to brighten your day, with the best jokes and comedy...",True,Entertainment,"5,000+",29.0,0.0,3.2M,Rated for 3+,14.0,"Aug 31, 2017",True,False,4.413793,"['en.yo.bestdict', 'com.a1000crucialbibleversesforaseekingbeliever', 'com.good.news.good_news_bible', 'com.mobobi.yorubaproverbs', 'com.iafsawii.flashlearners.jambcbt']",12.9
Best of Kansiime Anne Comedy Videos,Enjoy the Best online Kansiime comedy Funny  Video  for free.,True,Entertainment,"1,000+",6.0,0.0,7.7M,Rated for 3+,5.0,"Aug 12, 2020",True,False,4.3333335,,19
Naija Funny Videos,Watch new funny videos and comedy from famous comedians in Nigeria and beyond.,True,Entertainment,"1,000+",10.0,0.0,5.2M,Rated for 3+,8.0,"Aug 18, 2017",True,False,4.3,,1.1.1
Thunder and Lightning Sound Effects,Thunder and Lightning sound and ringtones,True,Lifestyle,"10,000+",53.0,0.0,17M,Rated for 12+,21.0,"Oct 15, 2018",True,False,3.7924528,"['com.gss.android.ReverbNation.Activities', 'com.reverbnation.discover', 'com.futuremoments.videoverbpro']",1.0.2
LATEST YORUBA MOVIES,"free unlimited yoruba movies, enjoy free yoruba latest movies",True,Entertainment,"50,000+",315.0,0.0,7.1M,Rated for 3+,182.0,"Nov 6, 2019",True,False,4.17,"['com.irokotv', 'com.npfltv.tv2u', 'com.nigeria.news', 'net.yorubabible.audiobible', 'com.iqjoy.ayoad.arisetv']",6.0
LATEST YORUBA MOVIES,"free unlimited yoruba movies, enjoy free yoruba latest movies",True,Entertainment,"50,000+",315.0,0.0,7.1M,Rated for 3+,182.0,"Nov 6, 2019",True,False,4.17,"['com.irokotv', 'com.npfltv.tv2u', 'com.nigeria.news', 'net.yorubabible.audiobible', 'com.iqjoy.ayoad.arisetv']",6.0
"DELONIFERA TV: Nigerian Movies, Comedy Films","African Movies, Comedy & Drama. The Best Movie App that gives desired pleasure",True,Entertainment,"10,000+",154.0,0.0,14M,Rated for 12+,85.0,"Dec 18, 2018",,False,4.5,,3.0.142
Nigerian Yoruba Comedy Skits App,Yoruba Comedy Videos,True,Entertainment,100+,,0.0,6.3M,Rated for 3+,0.0,"Jun 3, 2020",True,False,0.0,"['com.mobobi.yorubaproverbs', 'naijanews.app', 'com.hymnals.sourcecodings.cshymns', 'com.nigeria.news', 'com.Timaya.bestsongs']",11
LASISI ELENU COMEDY,"LASISI ELENU NIGERIA COMEDY
LASISI FACE COMICS
LASISI SNAPCHAT FILTER",True,Entertainment,50+,,0.0,9.9M,Rated for 3+,0.0,"Oct 13, 2020",True,False,0.0,,9.8
Funny Sounds,Funny Sounds Free. Let's have some fun!,True,Entertainment,"1,000+",7.0,0.0,Varies with device,Rated for 3+,4.0,"Apr 20, 2020",True,False,3.4285714999999994,,1.3.1
JokesApp - Jokes and Comedy,"More jokes than any joke book, featuring comedy news and more",True,Entertainment,"10,000+",104.0,0.0,11M,Rated for 16+,43.0,"Oct 29, 2019",True,False,4.29,"['com.hrd.jokes', 'com.fireshooters.joke']",99
SkitHouse - Short Comedy Videos for Fun,Enjoy the moment with short skits from your favorite comedians.,True,Entertainment,100+,45.0,0.0,9.8M,Rated for 3+,42.0,"May 16, 2020",True,False,4.822222,['com.vskit.lite'],1.0.5
AY Comedian,AY Comedian Africa,True,Entertainment,100+,,0.0,6.3M,Rated for 3+,0.0,"Sep 25, 2020",True,False,0.0,,5
African Nigerian Latest Movies,African Nigerian Latest Films,True,Education,"5,000+",30.0,0.0,6.4M,Rated for 3+,11.0,"Sep 18, 2020",True,False,4.0666666,,8
Nigerian Films; Drama/TV series 2019,For latest nigerian films/Drama/Tv series download this app and enjoy..,True,Entertainment,"10,000+",80.0,0.0,3.9M,Rated for 12+,34.0,"Oct 29, 2019",True,False,4.0125,['com.irokotv'],1.0
Funny GIF,Funny GIF collection offers thousands of trending gif/hot gif on the world.,True,Entertainment,"100,000+",2496.0,0.0,5.4M,Rated for 12+,950.0,"Nov 15, 2019",True,False,4.2727275,"['com.ghostwording.stickers', 'com.riffsy.FBMGIFApp', 'com.plantpurple.ochatanimated', 'com.bringsgame.giflove', 'com.giphy.messenger']",1.2
